art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
shield_coral_spine	shield	4	Coral Spine Shield	P	2	4	a long flat oval wood shield with a forged bronze spine and two tiny protected coral studs pinned at its structural terminals, broad hide fields plain, front face only	Iron Age Witham shield bronze spine, organic backing, and directly preserved pinned coral settings	https://www.britishmuseum.org/collection/object/H_1872-1213-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_cutoutwall	4	shield	coral-pinned long spine
shield_skymetal_round	shield	5	Black Rib Shield	P	2	3	a broad round wood shield with a raw dark meteoritic-iron center plate carrying three deep ribs and one stepped boss, otherwise plain, front face only	Yetholm-type ribbed shield load paths translated into a backed meteoritic-iron plate	https://www.britishmuseum.org/collection/object/H_1873-0210-2?selectedImageId=1168430001	generate_new	none	none	none	not_audited	none	unreviewed	offhand_cutoutwall	5	shield	backed triple-rib plate
shield_wood_round	shield	1	Plank Roundshield	P	2	3	a broad round center-grip shield of joined hardwood boards with one low plain boss, a hide-lashed rim, and no emblem, front face only	Bronze or Iron Age Kiltubbrid one-piece wooden roundshield provides the direct wood-body and boss precedent	https://www.britishmuseum.org/collection/object/H_CRM-177	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_17_52 PM (2).png	167e499a870a6cf3e9ed54cb5cb4289e0bbd7b8c427d6424b6917cb0e077584e	promote	salvage_shield_136	needs_user	offhand_boardcraft	1	shield	joined plank disc
shield_cane_oval	shield	2	Cane Oval Shield	P	2	3	a long oval defense of closely aligned cane beneath a coherent wood frame, with one broad wood center rib, sparse copper ties, and a hard rim, front face only	Iron Age long oval shield proportions and organic backing evidence from the Witham shield family	https://www.britishmuseum.org/collection/object/H_1872-1213-1	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_51_10 PM (2).png	d370c32bcd84a879e108395e86c635edccad2f51efe71abe09fac681fc30504d	promote	salvage_shield_168	needs_user	offhand_boardcraft	2	shield	framed cane oval
shield_scutum_rect	shield	3	Legion Scutum	P	2	4	a tall curved rectangular shield of laminated wood under taut hide, with a plain iron hand boss and straight bronze edge binding, no insignia, front face only	Roman curved rectangular scutum documented by the Junius Dubitatus center panel and surviving fittings	https://www.britishmuseum.org/collection/object/H_1893-1213-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_boardcraft	3	shield	curved laminated rectangle
shield_vermand_officer	shield	4	Vermand Officer Shield	P	2	3	a plain oval rawhide-covered wood shield with a deep iron hand boss faced by thin silver sheet and a few protected glass studs, otherwise undecorated, front face only	Late fourth-century Gallo-Roman military officer shield boss and surviving riveted grip from Vermand	https://www.metmuseum.org/art/collection/search/22635	generate_new	none	none	none	not_audited	none	unreviewed	offhand_boardcraft	4	shield	precious-faced iron boss
shield_skymetal_tower	shield	5	Riven Tower Shield	P	2	4	a very tall rounded-rectangle body shield of dark hardwood with three broad raw dark meteoritic-iron reinforcement plates over hide backing and a plain edge, front face only	Ancient Near Eastern tower-shield evidence translated into a severe meteoritic-iron reinforcement scheme	https://www.britishmuseum.org/sites/default/files/2019-12/FINAL_Esarhaddon_low%20res.pdf	generate_new	none	none	none	not_audited	none	unreviewed	offhand_boardcraft	5	shield	three-plate tower wall
shield_hide_figure_eight	shield	1	Waisted Oxhide Shield	P	2	4	a tall figure-eight body shield with two broad rounded lobes, a narrow waist, thick oxhide over a light wood frame, and a plain raised edge, front face only	Bronze Age Aegean figure-eight shield silhouette evidenced in period panoply imagery	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 1\03__shield.png	none	not_audited	balanced:faction_dustwind_str_t1:shield	needs_user	offhand_waistedguard	1	shield	double-lobed body cover
shield_wood_hexagonal	shield	2	Hexagonal Hide Shield	P	2	3	a six-sided hardwood shield beneath one taut rawhide face, with a low copper boss, straight bound edges, and no front straps, front face only	Romano-British binding identified with rectangular or hexagonal shield construction	https://www.britishmuseum.org/collection/object/H_1982-0103-55	generate_new	none	none	none	not_audited	none	unreviewed	offhand_waistedguard	2	shield	six straight edges
shield_celtic_spine	shield	3	Spined Oval Shield	P	2	4	a long narrow oval wood-and-hide shield with an elongated hammered-bronze spine, spindle boss, terminal roundels, and a bound edge, front face only	Iron Age Chertsey shield provides complete oval facing, central spine, and boss geometry	https://www.britishmuseum.org/collection/object/H_1986-0901-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_waistedguard	3	shield	spindle-boss long oval
buckler_jade_boss	buckler	4	Jade-Boss Buckler	S	2	2	a thick hide-and-wood buckler with a functional bronze boss containing one thumbnail-sized jade inset recessed below a broad protective collar, front face only	Ancient center-grip boss mechanics with jade restricted to one non-structural protected inset	https://www.metmuseum.org/art/collection/search/244541	generate_new	none	none	none	not_audited	none	unreviewed	offhand_waistedguard	4	buckler	recessed jade boss inset
shield_skymetal_oval	shield	5	Meteoric Spine Shield	P	2	4	a long narrow oval wood shield with one severe raw dark meteoritic-iron central spine, a deep hand boss, and plain edge bands, front face only	Chertsey long-oval shield construction translated into rare meteoritic iron	https://www.britishmuseum.org/collection/object/H_1986-0901-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_waistedguard	5	shield	continuous meteor spine
buckler_hide_oval	buckler	1	Hide Oval Buckler	S	2	2	a compact oval hand shield of thick rawhide tensioned over a bent-wood frame, with a low wood boss and continuous hide-bound edge, front face only	Salisbury Hoard hide-shaped shield model used for organic silhouette and edge treatment	https://www.britishmuseum.org/collection/object/H_1998-0401-1_1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_compactguard	1	buckler	bent-frame hide oval
shield_copper_hide_round	shield	2	Copper-Hide Roundshield	P	2	3	a broad rawhide fighting shield over a light wood frame with a single shallow copper boss peened over the complete grip zone and a hand-lashed rim, front face only	Ancient copper-alloy shield boss mechanics attached to a complete organic fighting body	https://www.metmuseum.org/art/collection/search/244541	review_reuse	post_calib	ChatGPT Image Jul 13, 2026, 11_24_36 PM (2).png	2fa57f37af50b3c70332c53dd09f2316c27497de4615277e8fac14b1d8bafed6	promote	salvage_shield_146	needs_user	offhand_compactguard	2	shield	peened copper grip boss
buckler_bronze_stepped_boss	buckler	3	Bronze Boss Buckler	S	2	2	a compact round hand shield with a shallow beaten-bronze face, one broad stepped boss, and a thick rolled rim, front face only	Italic eighth- to seventh-century BC concentric bronze shield boss	https://www.metmuseum.org/art/collection/search/248657	generate_new	none	none	none	not_audited	none	unreviewed	offhand_compactguard	3	buckler	stepped all-bronze boss
shield_redglass_boss	shield	4	Redglass Boss Shield	P	2	3	a tall narrow wood shield beneath plain rawhide, with a functional bronze boss and short spine carrying five opaque red-glass studs in deep bronze cells, no radial motif, front face only	Battersea shield documents opaque red glass mechanically framed in a functional boss and structural roundels	https://www.britishmuseum.org/collection/object/H_1857-0715-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_compactguard	4	shield	cell-set redglass boss
guard_skymetal_spine	defensive_offhand	5	Riven Parrying Spine	P	1	2	an elongated hand-and-forearm guard forged from one thick bar of raw dark meteoritic iron, with a deep center grip, blunt flared terminals, and no blade edge	Ancient center-grip shield mechanics compressed into a narrow one-piece defensive bar	https://www.metmuseum.org/art/collection/search/22635	generate_new	none	none	none	not_audited	none	unreviewed	offhand_compactguard	5	defensive_offhand	one-piece forearm spine
focus_antler_prong	rite_focus	1	Antler Prong	P	1	3	a substantial double-ended rite implement carved from one dense antler beam, with short opposed prongs, a thick central grip, and no face or sacred symbol	Neolithic to Bronze Age perforated antler macehead construction	https://www.britishmuseum.org/collection/object/H_St-D-86	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_resonance	1	ritefocus	one-piece antler prong
focus_copper_bell	rite_focus	2	Copper Ring Bell	P	1	3	a heavy cast copper bell with a large integral top ring for a firm hand grip, a broad flared mouth, and one internal clapper, surfaces plain	Greek and Roman bronze hand bell with documented integral ring suspension	https://www.britishmuseum.org/collection/object/G_1814-0704-1228	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_resonance	2	ritefocus	integral-ring bell
focus_bronze_censer	rite_focus	3	Bronze Tripod Censer	S	2	2	a compact hemispherical bronze incense bowl on three sturdy feet with a broad in-turned rim, one fitted pierced lid, and soot confined inside	Late Roman or Early Byzantine open-bowl bronze censer with tripod feet	https://www.britishmuseum.org/collection/object/H_1986-0705-1	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - Misc\02__ritual.png	none	not_audited	balanced:faction_dustwind_misc:ritual	needs_user	offhand_rite_resonance	3	ritefocus	lidded tripod burner
focus_ivory_waxboards	rite_focus	4	Handled Ivory Diptych	S	2	2	a substantial palm-high authority diptych with two very thick ivory-framed leaves held partly open on a stout side hinge, deep blank wax wells, and one oversized integral lower grip; strongly three-dimensional at 48px, no writing	Neo-Assyrian ivory writing set from Nimrud, whose surviving thick hinged waxed leaves date to 720-710 BC, adapted only with a prominent carrying grip for held-item readability	https://www.britishmuseum.org/collection/object/W_1954-1115-2	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_resonance	4	ritefocus	handled thick hinged diptych
focus_skymetal_rod	rite_focus	5	Meteoric Rite Rod	P	1	3	a severe double-ended raw dark meteoritic-iron rod with four broad blunt flanges at each end, a thick center grip, and no glow, gems, text, or symbols	Ancient double-ended pronged sceptre structure translated into rare meteoritic iron	https://www.britishmuseum.org/collection/object/G_1872-0604-842	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_resonance	5	ritefocus	double-flanged rite rod
focus_stone_bowl	rite_focus	1	Serpentine Offering Bowl	S	2	2	a deep heavy offering bowl carved from one piece of dark serpentine, with a low foot and one broad pouring lip, plain and usable	Prehistoric through Classical stone vessel tradition anchored by ancient libation bowls	https://www.metmuseum.org/en/art/collection/search/255910	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_authority	1	ritefocus	one-piece lipped bowl
focus_copper_sistrum	rite_focus	2	Copper Bar Sistrum	P	1	3	a rigid cast-copper handled frame with three straight transverse sounding bars and a thick disk-ended grip, no deity heads or copied symbols	Late Period Egyptian and Roman sistrum structure with culture-specific sacred imagery suppressed	https://www.metmuseum.org/art/collection/search/553063	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_authority	2	ritefocus	rigid three-bar frame
focus_bronze_prongs	rite_focus	3	Bronze Pronged Sceptre	P	1	3	a compact heavy bronze sceptre with opposed forked terminals, a thick central leather-wrapped grip, and plain bounded bands	Ancient double-ended pronged rite implements and Classical bronze sceptre casting	https://www.britishmuseum.org/collection/object/G_1872-0604-842	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 2\05__ritual.png	none	not_audited	balanced:faction_dustwind_str_t2:ritual	needs_user	offhand_rite_authority	3	ritefocus	opposed pronged sceptre
focus_ram_rhyton	rite_focus	4	Ram-Head Rhyton	S	2	2	a substantial bronze libation cup with one compact ram-head pouring terminal, a deep cylindrical body, and one broad handle, no added symbols	Ancient Greek and Near Eastern libation-vessel tradition with one bounded animal terminal	https://www.metmuseum.org/en/art/collection/search/255910	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 2\05__ritual.png	none	not_audited	balanced:faction_north_dex_t2:ritual	needs_user	offhand_rite_authority	4	ritefocus	animal-terminal rhyton
focus_skymetal_incense_arm	rite_focus	5	Black-Iron Incense Arm	P	1	3	a long handled censer forged from raw dark meteoritic iron, with a shallow ember tray at one end, a broad integral grip at the other, and a severe plain shaft	Late Period Egyptian bronze incense burner, a complete 47.3 cm handled rite implement, translated only in T5 material	https://www.britishmuseum.org/collection/object/Y_EA41606	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_authority	5	ritefocus	long tray-ended censer
focus_wood_clappers	rite_focus	1	Hardwood Clappers	P	1	3	a pair of broad dense hardwood signaling clappers joined at one thick hand grip and shown as one complete substantial sounding implement	Ancient paired clapper and signaling-instrument family using carved wood and cord	https://www.metmuseum.org/art/collection/search/246680	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_vessels	1	ritefocus	joined sounding paddles
focus_copper_ewer	rite_focus	2	Copper Libation Ewer	S	2	2	a substantial hammered-copper pouring vessel with a low rounded body, one high loop handle, and a sharply defined short spout, no inscription	Ancient libation-vessel tradition documented by Greek and Near Eastern ritual vessels	https://www.metmuseum.org/en/art/collection/search/255910	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_vessels	2	ritefocus	loop-handled pouring body
focus_bronze_handseal	rite_focus	3	Bronze Hand Seal	P	1	3	a dense cast-bronze stamp seal with a broad circular face and tall solid perforated handle, shown obliquely so its bounded stamp remains unreadable	Bronze Age copper-alloy stamp seal from western Iran with a tall perforated handle, dated 2200-1800 BC	https://www.britishmuseum.org/collection/object/W_1975-0301-6	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_vessels	3	ritefocus	tall-handled stamp
focus_amber_bell	rite_focus	4	Amber-Terminal Bell	P	1	3	a heavy bronze hand bell with one small amber inset recessed into its broad handle terminal above the gripping hand, safely away from mouth and clapper	Ancient Greek and Roman hand-bell construction with amber restricted to one protected non-impact inset	https://www.britishmuseum.org/collection/object/G_1814-0704-1228	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_vessels	4	ritefocus	protected amber terminal
focus_skymetal_lamp	rite_focus	5	Riven Oil Lamp	S	2	2	a heavy raw dark meteoritic-iron oil lamp with a deep round reservoir, two opposed short nozzles, a broad rigid handle, and a fitted filling lid	Roman bronze double-nozzle lamp construction translated into rare meteoritic iron	https://www.britishmuseum.org/collection/object/G_1864-0126-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_vessels	5	ritefocus	double-nozzle reservoir
focus_shell_rattle	rite_focus	1	Shell Frame Rattle	P	1	3	a heavy forked hardwood hand frame holding three large pierced shell sounding plates on one stout crossbar, compact and durable	Rigid ancient sistrum construction simplified into wood and shell without copied sacred iconography	https://www.britishmuseum.org/collection/object/G_1893-0626-1	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_libation	1	ritefocus	shell-plate hand frame
focus_copper_ladle	rite_focus	2	Copper Dipper Ladle	S	2	2	a substantial side-spouted copper dipper with a deep round bowl, broad strap handle, open pouring lip, and two plain reinforcing ribs	Neo-Assyrian bronze side-spouted dipper ladle excavated at Nimrud	https://www.britishmuseum.org/collection/object/W_N-120	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_libation	2	ritefocus	side-spouted dipper
focus_bronze_phiale	rite_focus	3	Bronze Libation Bowl	S	2	2	a broad shallow hammered-bronze phiale with a raised central omphalos, a thick usable rim, and one restrained punched band, no symbols	Greek fourth-century BC bronze phiale or libation bowl	https://www.metmuseum.org/en/art/collection/search/255910	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_libation	3	ritefocus	omphalos libation dish
focus_jade_mace	rite_focus	4	Jade Mace-Sceptre	P	1	3	a compact authority sceptre with one heavy polished jade pear-shaped head socketed to a short hardwood shaft and secured by a plain bronze collar	Ancient ceremonial mace-sceptre family and perforated stone mace construction	https://www.britishmuseum.org/collection/object/H_OA-227	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_libation	4	ritefocus	socketed pear mace
focus_skymetal_tripod_cauldron	rite_focus	5	Riven Tripod Cauldron	S	2	2	a compact raw dark meteoritic-iron rite cauldron with a deep lobed body, three integral feet, two rigid loop handles, and a fitted plain lid, no symbols	Shang ritual tripod cauldron architecture translated into rare meteoritic iron while preserving cast feet and handles	https://www.metmuseum.org/art/collection/search/61047	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_libation	5	ritefocus	lidded three-foot cauldron
focus_hide_barrel_drum	rite_focus	1	Hide Barrel Drum	S	2	2	a compact double-headed drum of short wood staves with two plain hide membranes joined by continuous tension lacing, shown as one complete object	Late Period Egyptian stave-built double-headed drum with leather heads and tension lacing	https://www.metmuseum.org/art/collection/search/552813	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_procession	1	ritefocus	double-headed stave drum
focus_copper_incense_tongs	rite_focus	2	Copper Incense Tongs	P	1	3	a long pair of heavy copper incense tongs joined at one spring bend, with broad plain gripping pads and no figurative terminals, shown closed	Eighteenth Dynasty bronze incense tongs from Amarna, 35.3 cm long, simplified only by suppressing hand-shaped terminals	https://www.britishmuseum.org/collection/object/Y_EA59284	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_procession	2	ritefocus	spring-bend ember tongs
focus_bronze_standard_head	rite_focus	3	Bronze Yoke Standard	P	1	3	a substantial lost-wax bronze hand standard with two opposed curved yoke arms around a deep central socket and a short integrated grip, no long staff	Iron Age II Luristan paired-feline socketed standard finial, reduced to abstract opposed structural curves	https://www.britishmuseum.org/collection/object/W_1930-0702-2	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_procession	3	ritefocus	socketed opposed yoke
focus_obsidian_lug_bowl	rite_focus	4	Obsidian Lug Bowl	S	2	2	a broad oval offering bowl carved and polished from black obsidian, with a flat base and two opposed pairs of thick vertical lugs, no inscription or added ornament	Early Dynastic III obsidian lug bowl from the Royal Cemetery at Ur, dated about 2600 BC	https://www.britishmuseum.org/collection/object/W_1928-1010-420	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_procession	4	ritefocus	four-lug obsidian vessel
focus_skymetal_bell	rite_focus	5	Black-Iron Hand Bell	P	1	3	a massive handled bell cast from raw dark meteoritic iron, with a broad flared mouth, one heavy clapper, and two plain reinforcing bands	Ancient Greek and Roman hand-bell geometry translated into rare meteoritic iron	https://www.britishmuseum.org/collection/object/G_1814-0704-1228	generate_new	none	none	none	not_audited	none	unreviewed	offhand_rite_procession	5	ritefocus	massive banded bell
body_corselet_bast	body_corselet	1	Bast-Rib Corselet	P	2	3	Empty hip-short corselet of bundled bast ribs over dense woven fiber; broad organic shoulder bands, straight waist, active-service wear, no belt, skirt, anatomy, metal, symbols, or modern stitching.	A0/L woven-fiber torso defense; taxonomy B-01	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	body_corselet	1	body	bundled bast ribs on woven body
body_corselet_copper_disc	body_corselet	2	Copper-Disc Corselet	P	2	3	Empty hip-short layered-linen corselet reinforced by four hammered copper discs peened through broad doubled load patches; cloth remains dominant, with no belt, lower garment, anatomy, radial emblem, or loose hardware.	A1-A2 disc reinforcement on organic support	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 1\01__body_armor.png	3384eda43a7fa43a79ba8f5dc73d873e0cd9a3dbef28be7a65551cec42cba92a	not_audited	body_textile_sparse_metal	needs_user	body_corselet	2	body	linen corselet with four peened copper discs
body_corselet_bronze_scale	body_corselet	3	Bronze Scale Corselet	P	2	3	Empty hip-short corselet of small rounded bronze scales overlapping downward on one continuous dark-hide backing; compact shoulder courses and straight waist, no belt, skirt, anatomy, mail, or fantasy shoulders.	A2-A4 ancient scale vest; taxonomy B-11	https://www.metmuseum.org/art/collection/search/326389	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_23_37 PM (5).png	86d4211045065b10d7073211c3bf82f18cf1a895e6b66d9419ae8aff98a1b219	review	body_scale_short	needs_user	body_corselet	3	body	rounded bronze scale courses on hide
body_corselet_riverhide	body_corselet	4	River-Hide Corselet	P	2	3	Empty hip-short crocodile-hide corselet following the surviving Roman-Egyptian broad hide cut and seam map; natural scales remain hide texture, with no belt, skirt, animal head, anatomy, jewels, or regalia.	Roman Egypt crocodile-skin armor, 3rd-4th century, BM EA5473	https://www.britishmuseum.org/collection/object/Y_EA5473	generate_new	none	none	none	not_audited	none	unreviewed	body_corselet	4	body	fitted crocodile hide shell
body_corselet_skymetal_scale	body_corselet	5	Skymetal Scale Corselet	P	2	3	Empty hip-short corselet of raw dark meteoric-iron scales on full blackened hide; severe high chest and continuous shoulder courses, healthy maintained edges, no belt, skirt, anatomy, glow, gilding, symbols, or mail.	T5 material translation of ancient scale load paths	https://www.metmuseum.org/art/collection/search/326389	generate_new	none	none	none	not_audited	none	unreviewed	body_corselet	5	body	meteoric scale courses on black hide
body_cuirass_rawhide	body_cuirass	1	Rawhide Cuirass	P	2	3	Empty front-and-back cuirass of two broad hardened rawhide shells with low arm openings, squared shoulders, and blunt hip edge; no belt, lower garment, anatomy, metal plates, embossing, or corset seams.	A0-A4 hardened-hide torso shell; taxonomy B-03	https://www.britishmuseum.org/collection/object/Y_EA5473	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_25_30 PM (5).png	57aa0f58184356014e3cc981ce8991e5037add67e1a1b1ef1a3daa5f09e2c0f8	promote	body_hide_short	needs_user	body_cuirass	1	body	two-piece hardened rawhide shell
body_cuirass_copper_pectoral	body_cuirass	2	Copper Pectoral Cuirass	P	2	3	Empty rawhide cuirass carrying one broad hammered copper breast disc and smaller back disc, both seated against full doubled hide rather than straps; no belt, skirt, anatomy, sun pattern, or dangling fittings.	A1-A2 disc pectoral defense; taxonomy B-09	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - DEX - tier 2\01__body_armor.png	2b19d3c8f0bd71cbc483f58893b81bd6314896c41e82ccf6737039395ad1e9df	not_audited	body_copper_pectoral	needs_user	body_cuirass	2	body	broad copper breast and back discs
body_cuirass_bronze_bell	body_cuirass	3	Bronze Bell Cuirass	P	2	3	Empty mature Bronze Age bell cuirass with distinct front and back sheet-bronze shells, convex chest, deep waist, and one flared hip rim; no belt, lower garment, anatomy, scenes, gems, or medieval breastplate shaping.	A2-A3 bronze bell cuirass	https://www.metmuseum.org/collection/the-collection-online/search/256134	generate_new	none	none	none	not_audited	none	unreviewed	body_cuirass	3	body	front-back bronze bell shells
body_cuirass_heroic	body_cuirass	4	Heroic Bronze Cuirass	P	2	3	Empty fourth-century-BCE prestige muscle cuirass with separate modeled front and back bronze shells, compact shoulders, and short plain hip flange; value comes from hammerwork, not jewels, scenes, or added plates.	Greek Apulian bronze cuirass, 4th century BCE, Met 1992.180.3a,b	https://www.metmuseum.org/collection/the-collection-online/search/256134	generate_new	none	none	none	not_audited	none	unreviewed	body_cuirass	4	body	sculpted prestige bronze shells
body_cuirass_skymetal_sheet	body_cuirass	5	Skymetal Sheet Cuirass	P	2	3	Empty severe front-and-back cuirass hammered from raw dark meteoric iron, with angular shoulder bridges, cylindrical rib cage, and stepped hip edge; no belt, skirt, anatomy, glow, gilding, symbols, or medieval harness.	T5 translation of ancient sheet-metal corslet geometry	https://www.britishmuseum.org/collection/object/G_1873-0820-223	generate_new	none	none	none	not_audited	none	unreviewed	body_cuirass	5	body	meteoric front-back sheet shells
body_lamellar_bark	body_lamellar	1	Bark Lamellar Vest	P	2	3	Empty hip-short vest of broad hand-shaped bark lamellae in four varied rows over full bast backing; drilled holes and tight fiber joins carry the load, with no belt, skirt, anatomy, metal, or basket read.	A0-A4/L wood or bark lamellar; taxonomy B-20	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	body_lamellar	1	body	bark lamellae on bast backing
body_lamellar_copper	body_lamellar	2	Copper Lamellar Vest	P	2	3	Empty hip-short vest of tall thin hammered copper lamellae pierced at their edges and joined in overlapping rows over continuous hide; irregular hand spacing, no belt, skirt, anatomy, symbols, mail, or shoulder towers.	A1-A2 copper lamellar extrapolation using ancient scale attachment	https://www.metmuseum.org/art/collection/search/326389	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_stonewood - DEX - tier 2\01__body_armor.png	264c2c997a80b943b48d0113a0b215fde4c9b5c15ec16e2bde9ac86ba78723d3	not_audited	body_copper_lamellar	needs_user	body_lamellar	2	body	tall copper lamellae on hide
body_lamellar_bronze	body_lamellar	3	Dark Bronze Lamellar	P	2	3	Empty hip-short cuirass of staggered rectangular dark-bronze plates joined over hidden continuous backing, with squared chest and compact upper-arm rows; no belt, skirt, anatomy, gems, dangling plates, mail, or fantasy shoulders.	A2-A4 lamellar cuirass; taxonomy B-14	https://www.metmuseum.org/art/collection/search/26565	review_reuse	post_calib	ChatGPT Image Jul 10, 2026, 11_24_04 PM (5).png	2102d29d5a060dc0f4abb33a34f6cf8eeb47e0c9ad40dfc857fe20540b14e058	review	body_lamellar_dark	needs_user	body_lamellar	3	body	staggered dark bronze lamellae
body_lamellar_horn	body_lamellar	4	Horn Lamellar Panoply	P	2	3	Empty hip-short ritual panoply of thick polished horn plates drilled at the margins and joined in broad overlapping rows on full dark hide; bounded pale and black horn fields, no belt, skirt, anatomy, metal ornament, or symbols.	A2-A4/L hard-organic lamellar; taxonomy B-19	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	body_lamellar	4	body	polished horn lamellae on dark hide
body_lamellar_skymetal	body_lamellar	5	Skymetal Lamellar	P	2	3	Empty hip-short cuirass of raw dark meteoric-iron plates in dense offset rows over full black hide, with continuous shoulder courses and straight waist; no belt, skirt, anatomy, glow, gilding, symbols, or mail.	T5 material translation of ancient lamellar	https://www.metmuseum.org/art/collection/search/326389	generate_new	none	none	none	not_audited	none	unreviewed	body_lamellar	5	body	dense meteoric lamellae on black hide
body_splint_bone	body_splint	1	Bone-Splint Vest	P	2	3	Empty hip-short vest of broad split-bone slats laid vertically over thick rawhide, each drilled near both ends and secured into reinforced horizontal hide bands; no belt, skirt, anatomy, metal, jewels, or rib-cage costume shape.	A0/L bone plate armor; taxonomy B-19	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	body_splint	1	body	vertical bone slats on rawhide
body_splint_copper	body_splint	2	Copper-Splint Corselet	P	2	3	Empty hip-short corselet with a hand-varied set of broad vertical copper splints seated in continuous doubled-linen channels across chest and back; no belt, skirt, anatomy, loose plaques, symbols, or machine regularity.	A1-A2 early worked-metal splint defense	https://www.metmuseum.org/de/essays/warfare-in-ancient-greece	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - INT - tier 2\01__body_armor.png	2cab1faf31549d920baf6aac7b41d9b1bbc43715745a9388141d0d1df5a1eb0b	not_audited	body_copper_splint	needs_user	body_splint	2	body	broad copper splints in linen channels
body_splint_bronze	body_splint	3	Bronze-Splint Cuirass	P	2	3	Empty cuirass of narrow vertical bronze splints on full hardened-hide front and back, dense across the chest with broad side flex zones; no belt, skirt, anatomy, decorative stripes, dangling plates, or later brigandine read.	A2-A4 splint torso defense; taxonomy B-15	https://www.metmuseum.org/art/collection/search/326389	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_dustwind - STR - tier 2\01__body_armor.png	b050f2ca2065897af4d8e1e7fa293000e0d994e16ce0d54c0aa6d9877a17450e	not_audited	body_bronze_splint	needs_user	body_splint	3	body	narrow bronze splints on hardened hide
body_splint_lacquerhorn	body_splint	4	Lacquered Horn Splints	P	2	3	Empty hip-short prestige cuirass of long black-lacquered horn splints seated edge-to-edge over continuous crimson felt, with structural natural-horn shoulder arcs; no belt, skirt, anatomy, metal decoration, gems, or symbols.	A2-A4/L hard-organic splint defense	https://www.metmuseum.org/art/collection/search/26565	generate_new	none	none	none	not_audited	none	unreviewed	body_splint	4	body	lacquered horn splints on crimson felt
